Shape,Clarity,Color,Shape-Color-Clarity,Begin Size,End Size,List,Date
RB,SI2,M,RB-M-SI2-0.3,0.3,0.39,700, 7/5/2024
RB,SI3,M,RB-M-SI3-0.3,0.3,0.39,600, 7/5/2024
RB,I1,M,RB-M-I1-0.3,0.3,0.39,500, 7/5/2024
RB,I2,M,RB-M-I2-0.3,0.3,0.39,400, 7/5/2024
RB,I3,M,RB-M-I3-0.3,0.3,0.39,300, 7/5/2024
RB,IF,D,RB-D-IF-0.4,0.4,0.49,3600, 7/5/2024
RB,VVS1,D,RB-D-VVS1-0.4,0.4,0.49,2900, 7/5/2024
RB,VVS2,D,RB-D-VVS2-0.4,0.4,0.49,2700, 7/5/2024
RB,VS1,D,RB-D-VS1-0.4,0.4,0.49,2500, 7/5/2024
RB,VS2,D,RB-D-VS2-0.4,0.4,0.49,2300, 7/5/2024
RB,SI1,D,RB-D-SI1-0.4,0.4,0.49,2200, 7/5/2024
RB,SI2,D,RB-D-SI2-0.4,0.4,0.49,1900, 7/5/2024
RB,SI3,D,RB-D-SI3-0.4,0.4,0.49,1700, 7/5/2024
RB,I1,D,RB-D-I1-0.4,0.4,0.49,1500, 7/5/2024
RB,I2,D,RB-D-I2-0.4,0.4,0.49,1200, 7/5/2024
RB,I3,D,RB-D-I3-0.4,0.4,0.49,800, 7/5/2024
RB,IF,E,RB-E-IF-0.4,0.4,0.49,3000, 7/5/2024
RB,VVS1,E,RB-E-VVS1-0.4,0.4,0.49,2700, 7/5/2024
RB,VVS2,E,RB-E-VVS2-0.4,0.4,0.49,2500, 7/5/2024
RB,VS1,E,RB-E-VS1-0.4,0.4,0.49,2300, 7/5/2024
RB,VS2,E,RB-E-VS2-0.4,0.4,0.49,2200, 7/5/2024
RB,SI1,E,RB-E-SI1-0.4,0.4,0.49,2100, 7/5/2024
RB,SI2,E,RB-E-SI2-0.4,0.4,0.49,1800, 7/5/2024
RB,SI3,E,RB-E-SI3-0.4,0.4,0.49,1600, 7/5/2024
RB,I1,E,RB-E-I1-0.4,0.4,0.49,1400, 7/5/2024
RB,I2,E,RB-E-I2-0.4,0.4,0.49,1100, 7/5/2024
RB,I3,E,RB-E-I3-0.4,0.4,0.49,700, 7/5/2024
RB,IF,F,RB-F-IF-0.4,0.4,0.49,2700, 7/5/2024
RB,VVS1,F,RB-F-VVS1-0.4,0.4,0.49,2500, 7/5/2024
RB,VVS2,F,RB-F-VVS2-0.4,0.4,0.49,2300, 7/5/2024
RB,VS1,F,RB-F-VS1-0.4,0.4,0.49,2200, 7/5/2024
RB,VS2,F,RB-F-VS2-0.4,0.4,0.49,2100, 7/5/2024
RB,SI1,F,RB-F-SI1-0.4,0.4,0.49,2000, 7/5/2024
RB,SI2,F,RB-F-SI2-0.4,0.4,0.49,1700, 7/5/2024
RB,SI3,F,RB-F-SI3-0.4,0.4,0.49,1500, 7/5/2024
RB,I1,F,RB-F-I1-0.4,0.4,0.49,1300, 7/5/2024
RB,I2,F,RB-F-I2-0.4,0.4,0.49,1100, 7/5/2024
RB,I3,F,RB-F-I3-0.4,0.4,0.49,700, 7/5/2024
RB,IF,G,RB-G-IF-0.4,0.4,0.49,2500, 7/5/2024
RB,VVS1,G,RB-G-VVS1-0.4,0.4,0.49,2300, 7/5/2024
RB,VVS2,G,RB-G-VVS2-0.4,0.4,0.49,2200, 7/5/2024
RB,VS1,G,RB-G-VS1-0.4,0.4,0.49,2100, 7/5/2024
RB,VS2,G,RB-G-VS2-0.4,0.4,0.49,2000, 7/5/2024
RB,SI1,G,RB-G-SI1-0.4,0.4,0.49,1900, 7/5/2024
RB,SI2,G,RB-G-SI2-0.4,0.4,0.49,1600, 7/5/2024
RB,SI3,G,RB-G-SI3-0.4,0.4,0.49,1400, 7/5/2024
RB,I1,G,RB-G-I1-0.4,0.4,0.49,1200, 7/5/2024
RB,I2,G,RB-G-I2-0.4,0.4,0.49,1000, 7/5/2024
RB,I3,G,RB-G-I3-0.4,0.4,0.49,600, 7/5/2024
RB,IF,H,RB-H-IF-0.4,0.4,0.49,2300, 7/5/2024
RB,VVS1,H,RB-H-VVS1-0.4,0.4,0.49,2100, 7/5/2024
RB,VVS2,H,RB-H-VVS2-0.4,0.4,0.49,2000, 7/5/2024
RB,VS1,H,RB-H-VS1-0.4,0.4,0.49,1900, 7/5/2024
RB,VS2,H,RB-H-VS2-0.4,0.4,0.49,1800, 7/5/2024
RB,SI1,H,RB-H-SI1-0.4,0.4,0.49,1700, 7/5/2024
RB,SI2,H,RB-H-SI2-0.4,0.4,0.49,1500, 7/5/2024
RB,SI3,H,RB-H-SI3-0.4,0.4,0.49,1300, 7/5/2024
RB,I1,H,RB-H-I1-0.4,0.4,0.49,1200, 7/5/2024
RB,I2,H,RB-H-I2-0.4,0.4,0.49,900, 7/5/2024
RB,I3,H,RB-H-I3-0.4,0.4,0.49,600, 7/5/2024
RB,IF,I,RB-I-IF-0.4,0.4,0.49,2100, 7/5/2024
RB,VVS1,I,RB-I-VVS1-0.4,0.4,0.49,2000, 7/5/2024
RB,VVS2,I,RB-I-VVS2-0.4,0.4,0.49,1900, 7/5/2024
RB,VS1,I,RB-I-VS1-0.4,0.4,0.49,1800, 7/5/2024
RB,VS2,I,RB-I-VS2-0.4,0.4,0.49,1700, 7/5/2024
RB,SI1,I,RB-I-SI1-0.4,0.4,0.49,1500, 7/5/2024
RB,SI2,I,RB-I-SI2-0.4,0.4,0.49,1300, 7/5/2024
RB,SI3,I,RB-I-SI3-0.4,0.4,0.49,1200, 7/5/2024
RB,I1,I,RB-I-I1-0.4,0.4,0.49,1100, 7/5/2024
RB,I2,I,RB-I-I2-0.4,0.4,0.49,800, 7/5/2024
RB,I3,I,RB-I-I3-0.4,0.4,0.49,600, 7/5/2024
RB,IF,J,RB-J-IF-0.4,0.4,0.49,1800, 7/5/2024
RB,VVS1,J,RB-J-VVS1-0.4,0.4,0.49,1700, 7/5/2024
RB,VVS2,J,RB-J-VVS2-0.4,0.4,0.49,1600, 7/5/2024
RB,VS1,J,RB-J-VS1-0.4,0.4,0.49,1500, 7/5/2024
RB,VS2,J,RB-J-VS2-0.4,0.4,0.49,1500, 7/5/2024
RB,SI1,J,RB-J-SI1-0.4,0.4,0.49,1400, 7/5/2024
RB,SI2,J,RB-J-SI2-0.4,0.4,0.49,1200, 7/5/2024
RB,SI3,J,RB-J-SI3-0.4,0.4,0.49,1100, 7/5/2024
RB,I1,J,RB-J-I1-0.4,0.4,0.49,1000, 7/5/2024
RB,I2,J,RB-J-I2-0.4,0.4,0.49,800, 7/5/2024
RB,I3,J,RB-J-I3-0.4,0.4,0.49,500, 7/5/2024
RB,IF,K,RB-K-IF-0.4,0.4,0.49,1600, 7/5/2024
RB,VVS1,K,RB-K-VVS1-0.4,0.4,0.49,1500, 7/5/2024
RB,VVS2,K,RB-K-VVS2-0.4,0.4,0.49,1400, 7/5/2024
RB,VS1,K,RB-K-VS1-0.4,0.4,0.49,1300, 7/5/2024
RB,VS2,K,RB-K-VS2-0.4,0.4,0.49,1300, 7/5/2024
RB,SI1,K,RB-K-SI1-0.4,0.4,0.49,1200, 7/5/2024
RB,SI2,K,RB-K-SI2-0.4,0.4,0.49,1100, 7/5/2024
RB,SI3,K,RB-K-SI3-0.4,0.4,0.49,1000, 7/5/2024
RB,I1,K,RB-K-I1-0.4,0.4,0.49,900, 7/5/2024
RB,I2,K,RB-K-I2-0.4,0.4,0.49,700, 7/5/2024
RB,I3,K,RB-K-I3-0.4,0.4,0.49,500, 7/5/2024
RB,IF,L,RB-L-IF-0.4,0.4,0.49,1500, 7/5/2024
RB,VVS1,L,RB-L-VVS1-0.4,0.4,0.49,1400, 7/5/2024
RB,VVS2,L,RB-L-VVS2-0.4,0.4,0.49,1300, 7/5/2024
RB,VS1,L,RB-L-VS1-0.4,0.4,0.49,1200, 7/5/2024
RB,VS2,L,RB-L-VS2-0.4,0.4,0.49,1200, 7/5/2024
RB,SI1,L,RB-L-SI1-0.4,0.4,0.49,1100, 7/5/2024
RB,SI2,L,RB-L-SI2-0.4,0.4,0.49,1000, 7/5/2024
RB,SI3,L,RB-L-SI3-0.4,0.4,0.49,900, 7/5/2024
RB,I1,L,RB-L-I1-0.4,0.4,0.49,800, 7/5/2024
RB,I2,L,RB-L-I2-0.4,0.4,0.49,600, 7/5/2024
RB,I3,L,RB-L-I3-0.4,0.4,0.49,400, 7/5/2024
RB,IF,M,RB-M-IF-0.4,0.4,0.49,1400, 7/5/2024
RB,VVS1,M,RB-M-VVS1-0.4,0.4,0.49,1300, 7/5/2024
RB,VVS2,M,RB-M-VVS2-0.4,0.4,0.49,1200, 7/5/2024
RB,VS1,M,RB-M-VS1-0.4,0.4,0.49,1100, 7/5/2024
RB,VS2,M,RB-M-VS2-0.4,0.4,0.49,1100, 7/5/2024
RB,SI1,M,RB-M-SI1-0.4,0.4,0.49,1000, 7/5/2024
RB,SI2,M,RB-M-SI2-0.4,0.4,0.49,900, 7/5/2024
RB,SI3,M,RB-M-SI3-0.4,0.4,0.49,800, 7/5/2024
RB,I1,M,RB-M-I1-0.4,0.4,0.49,700, 7/5/2024
RB,I2,M,RB-M-I2-0.4,0.4,0.49,500, 7/5/2024
RB,I3,M,RB-M-I3-0.4,0.4,0.49,400, 7/5/2024
RB,IF,D,RB-D-IF-0.5,0.5,0.69,5600, 7/5/2024
RB,VVS1,D,RB-D-VVS1-0.5,0.5,0.69,4700, 7/5/2024
RB,VVS2,D,RB-D-VVS2-0.5,0.5,0.69,3800, 7/5/2024
RB,VS1,D,RB-D-VS1-0.5,0.5,0.69,3400, 7/5/2024
RB,VS2,D,RB-D-VS2-0.5,0.5,0.69,3100, 7/5/2024
RB,SI1,D,RB-D-SI1-0.5,0.5,0.69,2700, 7/5/2024
RB,SI2,D,RB-D-SI2-0.5,0.5,0.69,2200, 7/5/2024
RB,SI3,D,RB-D-SI3-0.5,0.5,0.69,1900, 7/5/2024
RB,I1,D,RB-D-I1-0.5,0.5,0.69,1700, 7/5/2024
RB,I2,D,RB-D-I2-0.5,0.5,0.69,1400, 7/5/2024
RB,I3,D,RB-D-I3-0.5,0.5,0.69,1100, 7/5/2024
RB,IF,E,RB-E-IF-0.5,0.5,0.69,4600, 7/5/2024
RB,VVS1,E,RB-E-VVS1-0.5,0.5,0.69,4300, 7/5/2024
RB,VVS2,E,RB-E-VVS2-0.5,0.5,0.69,3500, 7/5/2024
RB,VS1,E,RB-E-VS1-0.5,0.5,0.69,3200, 7/5/2024
RB,VS2,E,RB-E-VS2-0.5,0.5,0.69,2900, 7/5/2024
RB,SI1,E,RB-E-SI1-0.5,0.5,0.69,2500, 7/5/2024
RB,SI2,E,RB-E-SI2-0.5,0.5,0.69,2100, 7/5/2024
RB,SI3,E,RB-E-SI3-0.5,0.5,0.69,1800, 7/5/2024
RB,I1,E,RB-E-I1-0.5,0.5,0.69,1600, 7/5/2024
RB,I2,E,RB-E-I2-0.5,0.5,0.69,1300, 7/5/2024
RB,I3,E,RB-E-I3-0.5,0.5,0.69,1000, 7/5/2024
RB,IF,F,RB-F-IF-0.5,0.5,0.69,4100, 7/5/2024
RB,VVS1,F,RB-F-VVS1-0.5,0.5,0.69,3800, 7/5/2024
RB,VVS2,F,RB-F-VVS2-0.5,0.5,0.69,3200, 7/5/2024
RB,VS1,F,RB-F-VS1-0.5,0.5,0.69,2900, 7/5/2024
RB,VS2,F,RB-F-VS2-0.5,0.5,0.69,2700, 7/5/2024
RB,SI1,F,RB-F-SI1-0.5,0.5,0.69,2400, 7/5/2024
RB,SI2,F,RB-F-SI2-0.5,0.5,0.69,2000, 7/5/2024
RB,SI3,F,RB-F-SI3-0.5,0.5,0.69,1700, 7/5/2024
RB,I1,F,RB-F-I1-0.5,0.5,0.69,1500, 7/5/2024
RB,I2,F,RB-F-I2-0.5,0.5,0.69,1200, 7/5/2024
RB,I3,F,RB-F-I3-0.5,0.5,0.69,1000, 7/5/2024
RB,IF,G,RB-G-IF-0.5,0.5,0.69,3500, 7/5/2024
RB,VVS1,G,RB-G-VVS1-0.5,0.5,0.69,3200, 7/5/2024
RB,VVS2,G,RB-G-VVS2-0.5,0.5,0.69,2900, 7/5/2024
RB,VS1,G,RB-G-VS1-0.5,0.5,0.69,2700, 7/5/2024
RB,VS2,G,RB-G-VS2-0.5,0.5,0.69,2500, 7/5/2024
RB,SI1,G,RB-G-SI1-0.5,0.5,0.69,2300, 7/5/2024
RB,SI2,G,RB-G-SI2-0.5,0.5,0.69,1900, 7/5/2024
RB,SI3,G,RB-G-SI3-0.5,0.5,0.69,1600, 7/5/2024
RB,I1,G,RB-G-I1-0.5,0.5,0.69,1400, 7/5/2024
RB,I2,G,RB-G-I2-0.5,0.5,0.69,1100, 7/5/2024
RB,I3,G,RB-G-I3-0.5,0.5,0.69,900, 7/5/2024
RB,IF,H,RB-H-IF-0.5,0.5,0.69,2900, 7/5/2024
RB,VVS1,H,RB-H-VVS1-0.5,0.5,0.69,2700, 7/5/2024
RB,VVS2,H,RB-H-VVS2-0.5,0.5,0.69,2600, 7/5/2024
RB,VS1,H,RB-H-VS1-0.5,0.5,0.69,2500, 7/5/2024
RB,VS2,H,RB-H-VS2-0.5,0.5,0.69,2300, 7/5/2024
RB,SI1,H,RB-H-SI1-0.5,0.5,0.69,2100, 7/5/2024
RB,SI2,H,RB-H-SI2-0.5,0.5,0.69,1800, 7/5/2024
RB,SI3,H,RB-H-SI3-0.5,0.5,0.69,1500, 7/5/2024
RB,I1,H,RB-H-I1-0.5,0.5,0.69,1300, 7/5/2024
RB,I2,H,RB-H-I2-0.5,0.5,0.69,1100, 7/5/2024
RB,I3,H,RB-H-I3-0.5,0.5,0.69,800, 7/5/2024
RB,IF,I,RB-I-IF-0.5,0.5,0.69,2500, 7/5/2024
RB,VVS1,I,RB-I-VVS1-0.5,0.5,0.69,2300, 7/5/2024
RB,VVS2,I,RB-I-VVS2-0.5,0.5,0.69,2200, 7/5/2024
RB,VS1,I,RB-I-VS1-0.5,0.5,0.69,2100, 7/5/2024
RB,VS2,I,RB-I-VS2-0.5,0.5,0.69,2000, 7/5/2024
RB,SI1,I,RB-I-SI1-0.5,0.5,0.69,1800, 7/5/2024
RB,SI2,I,RB-I-SI2-0.5,0.5,0.69,1600, 7/5/2024
RB,SI3,I,RB-I-SI3-0.5,0.5,0.69,1400, 7/5/2024
RB,I1,I,RB-I-I1-0.5,0.5,0.69,1300, 7/5/2024
RB,I2,I,RB-I-I2-0.5,0.5,0.69,1000, 7/5/2024
RB,I3,I,RB-I-I3-0.5,0.5,0.69,800, 7/5/2024
RB,IF,J,RB-J-IF-0.5,0.5,0.69,2100, 7/5/2024
RB,VVS1,J,RB-J-VVS1-0.5,0.5,0.69,2000, 7/5/2024
RB,VVS2,J,RB-J-VVS2-0.5,0.5,0.69,1900, 7/5/2024
RB,VS1,J,RB-J-VS1-0.5,0.5,0.69,1800, 7/5/2024
RB,VS2,J,RB-J-VS2-0.5,0.5,0.69,1700, 7/5/2024
RB,SI1,J,RB-J-SI1-0.5,0.5,0.69,1500, 7/5/2024
RB,SI2,J,RB-J-SI2-0.5,0.5,0.69,1400, 7/5/2024
RB,SI3,J,RB-J-SI3-0.5,0.5,0.69,1300, 7/5/2024
RB,I1,J,RB-J-I1-0.5,0.5,0.69,1200, 7/5/2024
RB,I2,J,RB-J-I2-0.5,0.5,0.69,1000, 7/5/2024
RB,I3,J,RB-J-I3-0.5,0.5,0.69,700, 7/5/2024
RB,IF,K,RB-K-IF-0.5,0.5,0.69,1800, 7/5/2024
RB,VVS1,K,RB-K-VVS1-0.5,0.5,0.69,1700, 7/5/2024
RB,VVS2,K,RB-K-VVS2-0.5,0.5,0.69,1600, 7/5/2024
RB,VS1,K,RB-K-VS1-0.5,0.5,0.69,1500, 7/5/2024
RB,VS2,K,RB-K-VS2-0.5,0.5,0.69,1400, 7/5/2024
RB,SI1,K,RB-K-SI1-0.5,0.5,0.69,1300, 7/5/2024
RB,SI2,K,RB-K-SI2-0.5,0.5,0.69,1200, 7/5/2024
RB,SI3,K,RB-K-SI3-0.5,0.5,0.69,1200, 7/5/2024
RB,I1,K,RB-K-I1-0.5,0.5,0.69,1100, 7/5/2024
RB,I2,K,RB-K-I2-0.5,0.5,0.69,900, 7/5/2024
RB,I3,K,RB-K-I3-0.5,0.5,0.69,700, 7/5/2024
RB,IF,L,RB-L-IF-0.5,0.5,0.69,1700, 7/5/2024
RB,VVS1,L,RB-L-VVS1-0.5,0.5,0.69,1600, 7/5/2024
RB,VVS2,L,RB-L-VVS2-0.5,0.5,0.69,1500, 7/5/2024
RB,VS1,L,RB-L-VS1-0.5,0.5,0.69,1400, 7/5/2024
RB,VS2,L,RB-L-VS2-0.5,0.5,0.69,1300, 7/5/2024
RB,SI1,L,RB-L-SI1-0.5,0.5,0.69,1200, 7/5/2024
RB,SI2,L,RB-L-SI2-0.5,0.5,0.69,1100, 7/5/2024
RB,SI3,L,RB-L-SI3-0.5,0.5,0.69,1100, 7/5/2024
RB,I1,L,RB-L-I1-0.5,0.5,0.69,1000, 7/5/2024
RB,I2,L,RB-L-I2-0.5,0.5,0.69,800, 7/5/2024
RB,I3,L,RB-L-I3-0.5,0.5,0.69,600, 7/5/2024
RB,IF,M,RB-M-IF-0.5,0.5,0.69,1600, 7/5/2024
RB,VVS1,M,RB-M-VVS1-0.5,0.5,0.69,1500, 7/5/2024
RB,VVS2,M,RB-M-VVS2-0.5,0.5,0.69,1400, 7/5/2024
RB,VS1,M,RB-M-VS1-0.5,0.5,0.69,1300, 7/5/2024
RB,VS2,M,RB-M-VS2-0.5,0.5,0.69,1200, 7/5/2024
RB,SI1,M,RB-M-SI1-0.5,0.5,0.69,1100, 7/5/2024
RB,SI2,M,RB-M-SI2-0.5,0.5,0.69,1000, 7/5/2024
RB,SI3,M,RB-M-SI3-0.5,0.5,0.69,1000, 7/5/2024
RB,I1,M,RB-M-I1-0.5,0.5,0.69,900, 7/5/2024
RB,I2,M,RB-M-I2-0.5,0.5,0.69,700, 7/5/2024
RB,I3,M,RB-M-I3-0.5,0.5,0.69,500, 7/5/2024
RB,IF,D,RB-D-IF-0.7,0.7,0.89,7600, 7/5/2024
RB,VVS1,D,RB-D-VVS1-0.7,0.7,0.89,6100, 7/5/2024
RB,VVS2,D,RB-D-VVS2-0.7,0.7,0.89,5200, 7/5/2024
RB,VS1,D,RB-D-VS1-0.7,0.7,0.89,4700, 7/5/2024
RB,VS2,D,RB-D-VS2-0.7,0.7,0.89,4100, 7/5/2024
RB,SI1,D,RB-D-SI1-0.7,0.7,0.89,3500, 7/5/2024
RB,SI2,D,RB-D-SI2-0.7,0.7,0.89,3000, 7/5/2024
RB,SI3,D,RB-D-SI3-0.7,0.7,0.89,2800, 7/5/2024
RB,I1,D,RB-D-I1-0.7,0.7,0.89,2500, 7/5/2024
RB,I2,D,RB-D-I2-0.7,0.7,0.89,1900, 7/5/2024
RB,I3,D,RB-D-I3-0.7,0.7,0.89,1200, 7/5/2024
RB,IF,E,RB-E-IF-0.7,0.7,0.89,6200, 7/5/2024
RB,VVS1,E,RB-E-VVS1-0.7,0.7,0.89,5700, 7/5/2024
RB,VVS2,E,RB-E-VVS2-0.7,0.7,0.89,4900, 7/5/2024
RB,VS1,E,RB-E-VS1-0.7,0.7,0.89,4400, 7/5/2024
RB,VS2,E,RB-E-VS2-0.7,0.7,0.89,3800, 7/5/2024
RB,SI1,E,RB-E-SI1-0.7,0.7,0.89,3200, 7/5/2024
RB,SI2,E,RB-E-SI2-0.7,0.7,0.89,2800, 7/5/2024
RB,SI3,E,RB-E-SI3-0.7,0.7,0.89,2600, 7/5/2024
RB,I1,E,RB-E-I1-0.7,0.7,0.89,2300, 7/5/2024
RB,I2,E,RB-E-I2-0.7,0.7,0.89,1800, 7/5/2024
RB,I3,E,RB-E-I3-0.7,0.7,0.89,1100, 7/5/2024
RB,IF,F,RB-F-IF-0.7,0.7,0.89,5700, 7/5/2024
RB,VVS1,F,RB-F-VVS1-0.7,0.7,0.89,5300, 7/5/2024
RB,VVS2,F,RB-F-VVS2-0.7,0.7,0.89,4600, 7/5/2024
RB,VS1,F,RB-F-VS1-0.7,0.7,0.89,4100, 7/5/2024
RB,VS2,F,RB-F-VS2-0.7,0.7,0.89,3600, 7/5/2024
RB,SI1,F,RB-F-SI1-0.7,0.7,0.89,3000, 7/5/2024
RB,SI2,F,RB-F-SI2-0.7,0.7,0.89,2600, 7/5/2024
RB,SI3,F,RB-F-SI3-0.7,0.7,0.89,2400, 7/5/2024
RB,I1,F,RB-F-I1-0.7,0.7,0.89,2100, 7/5/2024
RB,I2,F,RB-F-I2-0.7,0.7,0.89,1700, 7/5/2024
RB,I3,F,RB-F-I3-0.7,0.7,0.89,1100, 7/5/2024
RB,IF,G,RB-G-IF-0.7,0.7,0.89,4700, 7/5/2024
RB,VVS1,G,RB-G-VVS1-0.7,0.7,0.89,4400, 7/5/2024
RB,VVS2,G,RB-G-VVS2-0.7,0.7,0.89,4100, 7/5/2024
RB,VS1,G,RB-G-VS1-0.7,0.7,0.89,3800, 7/5/2024
RB,VS2,G,RB-G-VS2-0.7,0.7,0.89,3400, 7/5/2024
RB,SI1,G,RB-G-SI1-0.7,0.7,0.89,2800, 7/5/2024
RB,SI2,G,RB-G-SI2-0.7,0.7,0.89,2500, 7/5/2024
RB,SI3,G,RB-G-SI3-0.7,0.7,0.89,2300, 7/5/2024
RB,I1,G,RB-G-I1-0.7,0.7,0.89,2000, 7/5/2024
RB,I2,G,RB-G-I2-0.7,0.7,0.89,1600, 7/5/2024
RB,I3,G,RB-G-I3-0.7,0.7,0.89,1000, 7/5/2024
RB,IF,H,RB-H-IF-0.7,0.7,0.89,4000, 7/5/2024
RB,VVS1,H,RB-H-VVS1-0.7,0.7,0.89,3700, 7/5/2024
RB,VVS2,H,RB-H-VVS2-0.7,0.7,0.89,3400, 7/5/2024
RB,VS1,H,RB-H-VS1-0.7,0.7,0.89,3200, 7/5/2024
RB,VS2,H,RB-H-VS2-0.7,0.7,0.89,3000, 7/5/2024
RB,SI1,H,RB-H-SI1-0.7,0.7,0.89,2600, 7/5/2024
RB,SI2,H,RB-H-SI2-0.7,0.7,0.89,2300, 7/5/2024
RB,SI3,H,RB-H-SI3-0.7,0.7,0.89,2100, 7/5/2024
RB,I1,H,RB-H-I1-0.7,0.7,0.89,1900, 7/5/2024
RB,I2,H,RB-H-I2-0.7,0.7,0.89,1500, 7/5/2024
RB,I3,H,RB-H-I3-0.7,0.7,0.89,900, 7/5/2024
RB,IF,I,RB-I-IF-0.7,0.7,0.89,3500, 7/5/2024
RB,VVS1,I,RB-I-VVS1-0.7,0.7,0.89,3200, 7/5/2024
RB,VVS2,I,RB-I-VVS2-0.7,0.7,0.89,3000, 7/5/2024
RB,VS1,I,RB-I-VS1-0.7,0.7,0.89,2800, 7/5/2024
RB,VS2,I,RB-I-VS2-0.7,0.7,0.89,2500, 7/5/2024
RB,SI1,I,RB-I-SI1-0.7,0.7,0.89,2300, 7/5/2024
RB,SI2,I,RB-I-SI2-0.7,0.7,0.89,2000, 7/5/2024
RB,SI3,I,RB-I-SI3-0.7,0.7,0.89,1900, 7/5/2024
RB,I1,I,RB-I-I1-0.7,0.7,0.89,1700, 7/5/2024
RB,I2,I,RB-I-I2-0.7,0.7,0.89,1500, 7/5/2024
RB,I3,I,RB-I-I3-0.7,0.7,0.89,900, 7/5/2024
RB,IF,J,RB-J-IF-0.7,0.7,0.89,3000, 7/5/2024
RB,VVS1,J,RB-J-VVS1-0.7,0.7,0.89,2800, 7/5/2024
RB,VVS2,J,RB-J-VVS2-0.7,0.7,0.89,2600, 7/5/2024
RB,VS1,J,RB-J-VS1-0.7,0.7,0.89,2400, 7/5/2024
RB,VS2,J,RB-J-VS2-0.7,0.7,0.89,2200, 7/5/2024
RB,SI1,J,RB-J-SI1-0.7,0.7,0.89,2000, 7/5/2024
RB,SI2,J,RB-J-SI2-0.7,0.7,0.89,1800, 7/5/2024
RB,SI3,J,RB-J-SI3-0.7,0.7,0.89,1700, 7/5/2024
RB,I1,J,RB-J-I1-0.7,0.7,0.89,1500, 7/5/2024
RB,I2,J,RB-J-I2-0.7,0.7,0.89,1400, 7/5/2024
RB,I3,J,RB-J-I3-0.7,0.7,0.89,800, 7/5/2024
RB,IF,K,RB-K-IF-0.7,0.7,0.89,2600, 7/5/2024
RB,VVS1,K,RB-K-VVS1-0.7,0.7,0.89,2500, 7/5/2024
RB,VVS2,K,RB-K-VVS2-0.7,0.7,0.89,2300, 7/5/2024
RB,VS1,K,RB-K-VS1-0.7,0.7,0.89,2200, 7/5/2024
RB,VS2,K,RB-K-VS2-0.7,0.7,0.89,2000, 7/5/2024
RB,SI1,K,RB-K-SI1-0.7,0.7,0.89,1800, 7/5/2024
RB,SI2,K,RB-K-SI2-0.7,0.7,0.89,1700, 7/5/2024
RB,SI3,K,RB-K-SI3-0.7,0.7,0.89,1600, 7/5/2024
RB,I1,K,RB-K-I1-0.7,0.7,0.89,1400, 7/5/2024
RB,I2,K,RB-K-I2-0.7,0.7,0.89,1200, 7/5/2024
RB,I3,K,RB-K-I3-0.7,0.7,0.89,800, 7/5/2024
RB,IF,L,RB-L-IF-0.7,0.7,0.89,2400, 7/5/2024
RB,VVS1,L,RB-L-VVS1-0.7,0.7,0.89,2200, 7/5/2024
RB,VVS2,L,RB-L-VVS2-0.7,0.7,0.89,2000, 7/5/2024
RB,VS1,L,RB-L-VS1-0.7,0.7,0.89,1900, 7/5/2024
RB,VS2,L,RB-L-VS2-0.7,0.7,0.89,1800, 7/5/2024
RB,SI1,L,RB-L-SI1-0.7,0.7,0.89,1600, 7/5/2024
RB,SI2,L,RB-L-SI2-0.7,0.7,0.89,1500, 7/5/2024
RB,SI3,L,RB-L-SI3-0.7,0.7,0.89,1400, 7/5/2024
RB,I1,L,RB-L-I1-0.7,0.7,0.89,1300, 7/5/2024
RB,I2,L,RB-L-I2-0.7,0.7,0.89,1000, 7/5/2024
RB,I3,L,RB-L-I3-0.7,0.7,0.89,700, 7/5/2024
RB,IF,M,RB-M-IF-0.7,0.7,0.89,2200, 7/5/2024
RB,VVS1,M,RB-M-VVS1-0.7,0.7,0.89,2000, 7/5/2024
RB,VVS2,M,RB-M-VVS2-0.7,0.7,0.89,1800, 7/5/2024
RB,VS1,M,RB-M-VS1-0.7,0.7,0.89,1700, 7/5/2024
RB,VS2,M,RB-M-VS2-0.7,0.7,0.89,1600, 7/5/2024
RB,SI1,M,RB-M-SI1-0.7,0.7,0.89,1500, 7/5/2024
RB,SI2,M,RB-M-SI2-0.7,0.7,0.89,1400, 7/5/2024
RB,SI3,M,RB-M-SI3-0.7,0.7,0.89,1300, 7/5/2024
RB,I1,M,RB-M-I1-0.7,0.7,0.89,1200, 7/5/2024
RB,I2,M,RB-M-I2-0.7,0.7,0.89,800, 7/5/2024
RB,I3,M,RB-M-I3-0.7,0.7,0.89,600, 7/5/2024
RB,IF,D,RB-D-IF-0.9,0.9,0.99,11300, 7/5/2024
RB,VVS1,D,RB-D-VVS1-0.9,0.9,0.99,10000, 7/5/2024
RB,VVS2,D,RB-D-VVS2-0.9,0.9,0.99,8300, 7/5/2024
RB,VS1,D,RB-D-VS1-0.9,0.9,0.99,6600, 7/5/2024
RB,VS2,D,RB-D-VS2-0.9,0.9,0.99,5700, 7/5/2024
RB,SI1,D,RB-D-SI1-0.9,0.9,0.99,5200, 7/5/2024
RB,SI2,D,RB-D-SI2-0.9,0.9,0.99,4200, 7/5/2024
RB,SI3,D,RB-D-SI3-0.9,0.9,0.99,3500, 7/5/2024
RB,I1,D,RB-D-I1-0.9,0.9,0.99,3200, 7/5/2024
